0,long,lat,population,type
47107,-8.303002571066424,51.85068085682658,6525,3
47152,-8.275802442161494,52.140005198221786,2289,3
47222,-8.522607968524765,51.706888787324246,2417,3
48056,-8.459719226258489,51.90160926031188,1611,3
47324,-8.64017257467559,52.13631609805078,6055,3
47246,-8.656220538790524,52.13092443339348,2738,3
47254,-8.17284189563162,51.914102001257696,3881,3
47294,-9.269128508849471,51.548446263495045,2706,3
47323,-7.857316791040103,51.95158198142135,7075,3
48062,-8.45995732555884,51.91780684634175,3699,3
47028,-8.672180893300245,51.85740293711156,1673,3
47033,-8.756859218939262,51.729966161586255,4489,3
48073,-8.47207555636948,51.88539773677408,773,3
47325,-8.737185327617164,51.74686573160734,1997,3
47045,-8.74829853472039,51.69985190115867,362,3
47051,-8.916756742016227,51.7837091997075,292,3
47243,-8.963035969544784,51.90883286142001,3961,3
47058,-8.716410757188504,51.78667385791616,652,3
47015,-8.637292502558708,51.70701491432771,531,3
47177,-8.654180166964716,51.766315867483215,1962,3
47183,-8.730346787985269,51.84359911713675,1267,3
47041,-9.447282836776521,51.690524050290094,1091,3
47160,-9.475211317331418,51.75090473181038,1082,3
47181,-9.318022136970166,51.75112758624682,582,3
47035,-8.647648806407963,51.8059864860793,1024,3
47226,-8.684843897455508,51.8222623431667,458,3
47230,-8.672094582516339,51.73067927593826,702,3
47187,-9.587856773541127,51.75217867572275,755,3
47289,-9.763802844121779,51.56935640382031,177,3
47056,-8.876055844769677,51.712498178542496,664,3
47078,-8.82425695748243,51.71770939087786,421,3
47185,-8.687757884057994,51.681020098657726,621,3
47186,-8.789032138655838,51.758557136639254,2385,3
47263,-8.805888202848974,51.8452633025449,1419,3
47264,-8.866602810166306,51.788000038278355,521,3
47275,-8.730205872760799,51.66424092632263,710,3
47300,-8.89576216208241,51.751868082970724,915,3
37153,-8.931815327949208,52.74943583360331,963,2
37002,-9.3474307929939,52.83004155340276,504,2
37094,-9.302100205599606,52.67428332072915,286,2
37112,-9.196881483296536,52.744360703508434,574,2
37133,-9.60693474533005,52.62428493481923,192,2
37135,-9.741261972800537,52.58773320438023,327,2
37146,-9.569779492427145,52.6360912114274,101,2
37054,-8.35570330532432,52.95211689710174,605,2
37061,-8.619678966950309,52.93631194642788,351,2
37068,-8.468664272109683,52.943654291089636,317,2
37004,-9.223058439863612,52.95004112343501,190,2
37007,-9.168242346131027,52.892826227990845,749,2
37114,-9.041636507911187,52.7575553924756,596,2
37139,-9.1704628345128,52.631127548891854,183,2
37019,-9.336832184352764,52.74919363972982,201,2
37151,-9.757240425790181,52.62262677630774,110,2
37152,-9.348266559836016,52.68099394178221,149,2
37080,-8.472220736380674,52.80693692251965,2055,2
37121,-8.422898950872248,52.94979371452596,422,2
37131,-8.467912629268964,52.87947631396054,734,2
37012,-9.427700592771751,52.95206414934261,339,2
37013,-9.375194849912665,52.873649323235405,399,2
37031,-9.44722009699526,52.782746689068766,471,2
37033,-9.449639806474947,52.672597422708776,378,2
37006,-8.664789800659644,52.71609878781084,1166,2
37009,-8.608963782516899,52.703554730136105,5994,2
37021,-8.568968527667748,52.68876136605442,846,2
37142,-8.534722351823776,52.90609457236044,1278,2
37005,-8.765555976002192,52.84118827911756,153,2
37028,-9.313941278997342,53.051193844484274,202,2
37032,-9.256826632966382,52.864867333648704,267,2
37040,-9.406815336278136,52.70156258465915,525,2
37044,-9.396804192785833,52.751792291390025,427,2
37024,-8.72292324454806,52.76951605625037,467,2
37029,-8.606872753968325,52.74800214148613,581,2
37011,-8.676905297123035,52.876141242825106,261,2
37016,-8.809053923085592,52.9588383625331,211,2
37034,-9.200401376260418,52.928260323905974,260,2
37059,-9.29729842318708,52.94546087661943,2331,2
37049,-9.491126969451301,52.742742878872846,765,2
37052,-9.457191727878227,52.71911113552754,417,2
37036,-8.658855931754776,52.75350406852668,270,2
37043,-8.759531360633794,52.69056979289425,1514,2
37035,-8.847321485067747,52.85757515350614,508,2
37046,-8.797093911836471,52.822294792570894,224,2
37064,-8.728689934039869,52.92657093572287,172,2
37062,-9.220161230319114,52.84703064046429,212,2
37075,-9.221396821129677,52.992994150787965,408,2
37056,-9.558872995864665,52.67922890315597,324,2
37066,-9.273227718113091,52.74062643236753,335,2
37070,-9.845669766948346,52.582133434386236,261,2
37060,-8.558959383788645,52.772487038359145,340,2
37085,-8.692312523862254,52.69976276482517,793,2
37078,-8.755432937420743,52.79927946346449,954,2
37081,-8.685361811866455,53.004428376370235,257,2
37084,-9.34390141278773,52.97567358979929,277,2
37086,-9.375837511193325,53.00976889791067,820,2
37073,-9.639565298620637,52.67448152372258,349,2
37077,-9.645828367127564,52.67861949954244,917,2
37090,-8.581683247327373,52.81842275534781,143,2
37100,-8.646850545232505,52.797062818689845,737,2
37092,-8.65613427021778,52.83949759560068,413,2
37102,-8.76860812970749,52.908092177841354,196,2
37101,-9.30429137516139,52.98500406174073,139,2
37111,-9.377023398487669,52.95993364693282,353,2
37083,-9.577354833338402,52.73283627534781,266,2
37087,-9.39558704145502,52.63157474372591,480,2
37103,-8.542466178060721,52.72250973448339,1911,2
37110,-8.513518992261087,52.799979598299,134,2
37120,-8.738349310257089,52.73180614712541,1281,2
37109,-8.71517229364114,52.83456382390654,313,2
37115,-8.728311611187033,52.97224888617752,152,2
37116,-9.331063006685074,53.02788620249151,259,2
37117,-9.267316764788768,52.90170642989188,289,2
37071,-9.078808058078781,52.70656518180583,441,2
37093,-9.306241365422958,52.708502065314455,640,2
37095,-9.441109977244954,52.813624731491814,714,2
37130,-8.509730188479844,52.76256141044768,627,2
37003,-8.681048964659952,52.92253043786145,298,2
37014,-8.61079524370214,52.87163724441058,282,2
37127,-8.80839056809657,52.89930766344909,279,26
37134,-8.844413905044396,52.81333912415419,1476,2
37118,-9.396222348725109,52.85305424446652,1633,2
37123,-9.336204034136998,52.899405488110446,692,2
37098,-9.484548323881272,52.631464084316725,726,2
37106,-9.349655204314436,52.64591352201364,243,2
37017,-8.562267396906863,52.87503161365222,199,2
37020,-8.526004166961693,52.97421491459837,150,2
37023,-8.515145183674328,52.840957023994626,116,2
37138,-8.856544377551751,52.89836801978607,133,2
37140,-8.790506676838241,52.765067337619556,734,2
37148,-8.863891377796904,52.92176416029551,163,2
48001,-8.458705977881161,51.890583455350026,786,3
37144,-9.271155265936644,52.99470160176692,146,2
37010,-9.041147194820109,52.72273923595085,238,2
77046,-9.723900003394128,52.42007689357788,647,7
77051,-9.434182120390947,52.478042428523544,322,7
77069,-9.676661088168258,52.436784264399584,540,7
77071,-9.388350454642898,52.40590434549545,532,7
77093,-9.55281118898219,52.368413799481566,950,7
77031,-9.741523107006518,52.185640534868504,482,7
77034,-9.30714939104336,52.32543462217034,695,7
77160,-9.708638876737329,52.25449662196204,17825,7
77163,-9.740136971706157,52.34025538352145,838,7
128002,-8.59986488061762,52.66692982214659,2653,12
127066,-8.75231190092925,52.540629054976144,690,12
127069,-8.601410941794803,52.561940170095035,1257,12
127073,-8.68291122789304,52.53803867717848,294,12
77076,-9.554032034151067,52.43329084417294,569,7
77085,-9.631898916923808,52.543267006026376,248,7
77086,-9.534415841378227,52.47739591946261,378,7
77039,-9.399842151053077,52.15238954523982,413,7
127091,-8.791084579787157,52.50543838074504,279,12
127098,-8.649773333202612,52.558988162015915,527,12
128003,-8.615865591450234,52.66512204512358,602,12
127071,-9.227204078716836,52.57510271056242,217,12
127080,-9.293398734924741,52.56534650086872,1162,12
127081,-8.559995533999636,52.52251404549583,538,12
127096,-9.237764543823687,52.50527645085928,403,12
127008,-8.529944710484374,52.36030388798759,380,12
127011,-8.641670744052231,52.46350424431177,384,12
77104,-9.653385087217105,52.506490845295154,1871,7
77107,-9.771125433075797,52.42629163876487,502,7
127124,-8.616772764972799,52.52360700824767,298,12
127031,-8.554079679351032,52.48213939223927,1415,12
127032,-8.646141682865263,52.41304568651724,1199,12
127089,-9.283668779833294,52.529155915078256,416,12
127037,-8.48100246580831,52.520254826865745,733,12
127021,-8.578396564185155,52.334621074379065,485,12
127057,-8.40911474562249,52.32210636300035,308,12
127062,-8.596436723981476,52.440856466603215,555,12
77109,-9.37462829371489,52.43869475937161,764,7
77113,-9.471749710342037,52.33401583098199,227,7
127033,-8.519554164149287,52.41195290176178,340,12
127076,-8.394824894388154,52.39267864866887,430,12
127083,-8.389187573202166,52.35476604051224,304,12
127048,-8.712345871590024,52.393807399780734,548,12
127090,-8.462922918826198,52.361691007747986,1121,12
127092,-8.459500981090983,52.30779109883303,199,12
127068,-8.459488701338614,52.40851632752148,759,12
127102,-8.491240041116916,52.488259396802256,722,12
77115,-9.642859802234025,52.416978966419585,425,7
77123,-9.356497853428493,52.51735922023751,545,7
77125,-9.451577521468105,52.52928301144056,587,7
127084,-8.432544501690158,52.478745201456434,1312,12
127094,-8.570170914487447,52.39895601683573,2394,12
127103,-8.404222627016,52.4338946743445,874,12
127119,-8.514906410940025,52.31192204614375,240,12
127128,-8.698492305939217,52.43299910563213,321,12
127003,-8.386844915325616,52.63403047311224,1238,12
127017,-8.54267771964745,52.573638960570555,1814,12
77126,-9.541997343824988,52.5211639189949,369,7
127100,-8.403697264903217,52.51315540587917,574,12
127135,-8.622289335480412,52.36948944469684,643,12
127136,-8.50769246405909,52.44780527294216,631,12
127018,-8.676930806200028,52.634103453376994,18388,12
127026,-8.559223129860843,52.63566122409572,13590,12
77019,-9.55604182194674,52.1113992036757,183,7
77033,-9.342753666814248,52.016557492460215,765,7
77077,-9.386386692471657,51.98534350771478,389,7
77092,-9.488492336802137,52.116919054252925,2090,7
77127,-9.480868649055562,52.449205617519944,1584,7
77129,-9.629655791082765,52.3965942485704,1050,7
77044,-9.467271595199346,52.2296789487579,3330,7
77049,-9.757978157166477,52.29644578866868,1478,7
128004,-8.609935936336429,52.66289669615393,1517,12
128005,-8.653383938103913,52.65107044744109,1962,12
128006,-8.636316488672472,52.64511430696659,1371,12
128007,-8.643418231205874,52.679940859034126,2891,12
128008,-8.636435924304452,52.669624269024034,1140,12
128009,-8.629553782203057,52.66810608228652,458,12
128010,-8.640493578890775,52.66400282047692,1245,12
128011,-8.656012858268342,52.662803409230186,2081,12
128012,-8.651392881894198,52.67123277657742,1573,12
128013,-8.624161928769885,52.66531233549553,736,12
128014,-8.63472114287315,52.659440949266866,2339,12
77047,-9.683604903525483,52.02903465921363,478,7
77052,-9.236162203023113,51.98852646316705,122,7
77140,-9.352391611578541,52.38256323911781,515,7
77142,-9.362972014014955,52.480870908300595,1018,7
77147,-9.485609524708584,52.39814198299545,417,7
77055,-9.341731455712306,52.2143990189168,278,7
77056,-9.397496823524364,52.2636063179423,289,7
128015,-8.629730189532326,52.657750843991025,1077,12
128016,-8.63444519558237,52.653654077280386,976,12
128017,-8.642925847848115,52.656475583941535,773,12
128018,-8.643173602183753,52.670333911544716,963,12
128019,-8.604889953361692,52.649683074571556,1502,12
128020,-8.604655969631592,52.64557669759122,664,12
128021,-8.62166576057973,52.65817990976886,554,12
128022,-8.620627037824416,52.65163301686553,1198,12
128023,-8.624923803665046,52.652392402990934,502,12
128024,-8.626519426293044,52.676130551889315,759,12
128025,-8.623037778600601,52.67046843045213,952,12
128026,-8.620617767187445,52.6676768408214,456,12
128027,-8.63351897774935,52.67852912047703,1467,12
77053,-9.457645841589649,52.00071838993802,829,7
77059,-9.565800425414581,52.199835222533586,271,7
77066,-9.272674089367086,52.03966533466081,667,7
77152,-9.478156370917093,52.49736678842382,237,7
77157,-9.412839108294012,52.57872302577435,761,7
77063,-9.322846207835765,52.19199525279546,192,7
77067,-9.689873385648992,52.30454181287898,697,7
128028,-8.630735306917636,52.67212646863069,821,12
128029,-8.617363048547372,52.661231394119284,2035,12
128030,-8.627334488300969,52.65457276783182,826,12
128031,-8.631280557159362,52.650453228299654,715,12
128032,-8.619787923892293,52.64664001095554,1593,12
128037,-8.605081881173394,52.65395144909367,965,12
128033,-8.630263345818303,52.66296111520296,994,12
128034,-8.62635401753081,52.66146284968493,925,12
128035,-8.606957837244552,52.65920888728716,1664,12
128036,-8.59577146974309,52.65836683903064,3873,12
127105,-8.67752064060274,52.67131999691287,6801,12
77087,-9.34997969023756,52.06782304228382,753,7
77091,-9.667020522556001,52.10895611971934,593,7
77158,-9.397311241224243,52.54932511227288,476,7
77162,-9.4260086655734,52.391855582710036,488,7
77083,-9.286759979448323,52.301774528776576,371,7
77090,-9.896047526564907,52.41293722798391,578,7
77095,-9.58221203924042,52.34253011122441,256,7
77096,-9.805121258130823,52.18217626051443,643,7
127002,-8.663729527561047,52.50552910750871,353,12
127004,-8.81107983527787,52.585766987096385,585,12
77094,-9.542003390984403,52.21267997226332,247,7
77099,-9.759117387766493,52.07550587069212,882,7
77101,-9.491312626092665,52.06664962210632,6952,7
77103,-9.473688683540544,52.16924408301437,881,7
77106,-9.829200259469104,52.106407117578236,4355,7
77164,-9.603834262282144,52.50343344728892,377,7
77001,-9.667549691618593,52.341104601533885,1149,7
77098,-9.916260672905784,52.19865456670967,272,7
77100,-9.711847920679526,52.38070771246186,358,7
77110,-9.350301505704548,52.26968391892189,289,7
127005,-8.7710320107578,52.567428692686555,2031,12
127013,-8.84886501503634,52.48065226339584,936,12
77111,-9.63484810645535,52.179346248386686,989,7
77119,-9.386372936159335,52.073009980754165,319,7
77004,-9.606664961146652,52.25141598843865,1401,7
77007,-9.779683468256076,52.32875285663765,973,7
77114,-9.686260231054842,52.190461852692835,565,7
77117,-9.887667445022416,52.22371185752766,353,7
127015,-8.771360542573182,52.41027264601912,494,12
127019,-8.79117774758997,52.46713794684669,298,12
77122,-9.623074052098362,52.083634077301625,749,7
77136,-9.734173962322263,52.142598034664324,2141,7
77138,-9.559763454170303,52.16529653212189,1570,7
77141,-9.564768165457759,51.99357237998878,835,7
77148,-9.263765610091921,52.08196654499366,1812,7
77017,-9.533155757221191,52.247269723631575,386,7
77020,-9.822924166701801,52.40935010592645,1490,7
77118,-9.397760782635498,52.31856319417393,706,7
127022,-8.698397657782314,52.47909245070173,327,12
127024,-8.84924501357294,52.43921241761393,469,12
77150,-9.606878786418756,52.131600195084914,438,7
77005,-9.71435603802969,52.46208800958557,669,7
77008,-9.558432913696553,52.56540825645073,480,7
77023,-9.827704220235969,52.29021800308658,1631,7
77024,-9.769050318445954,52.38290365385913,512,7
77121,-9.476031092342962,52.27968525939723,435,7
77135,-9.29940018801009,52.169953420772735,458,7
77139,-9.306651814605779,52.252745085716654,177,7
128001,-8.613466988212796,52.67752905889427,4636,12
127042,-8.816570923783784,52.41334874748315,364,12
127049,-8.746636911700687,52.46416464734414,415,12
77010,-9.66005969848841,52.37936104135141,457,7
77014,-9.595538281260088,52.48057840225394,418,7
77015,-9.655727048961692,52.46217726918785,842,7
77018,-9.592517933638913,52.45891029953673,115,7
77025,-9.659303076210858,52.24151840378445,1808,7
77027,-9.816215303612724,52.34442298154366,722,7
77143,-9.54088273451898,52.28344127737631,354,7
77144,-9.576849660467577,52.30442407176218,498,7
127051,-8.611870934583857,52.49004303743796,412,12
127052,-8.690275809559221,52.57618723424502,426,12
127054,-8.726245689156979,52.51456380929232,1692,12
77021,-9.566916278630908,52.40304294022022,424,7
77029,-9.631495372522341,52.57770070781292,143,7
77041,-9.496129223585427,52.56427043405603,351,7
77028,-9.814450945713311,52.22848332492025,375,7
77030,-9.749585911408156,52.23378691627729,658,7
77146,-9.64834057585455,52.298153033451676,1079,7
77151,-9.416765336040566,52.19426680920989,706,7
47262,-8.853530836634407,51.98830732230244,694,3
