Electoral Division,COUNTY,ED Latitude,ED Longitude,ED Area,Population,No. of Commuters
67085 - DONAGHPATRICK,GALWAY,53.51013017,-9.06449826,16.136928,543,338
67086 - DOONBALLY,GALWAY,53.59729013,-8.82823265,29.523362,618,373
67087 - DOONLOUGHAN,GALWAY,53.42636551,-10.16504757,14.264653,82,32
67088 - DOORUS,GALWAY,53.15750781,-8.99769351,12.041893,813,525
67089 - DRUMACOO,GALWAY,53.19237888,-8.89694301,20.112185,1371,879
67090 - DRUMKEARY,GALWAY,53.11206273,-8.4515994,24.085604,589,348
67091 - DRUMMIN,GALWAY,53.02302568,-8.33296134,38.879636,372,213
67092 - DUNMORE NORTH,GALWAY,53.64074642,-8.76264336,25.353089,568,302
67093 - DUNMORE SOUTH,GALWAY,53.6061817,-8.76573947,14.292486,837,497
67094 - ERRISLANNAN,GALWAY,53.4566406,-10.05381942,20.566175,215,84
67095 - EYRECOURT,GALWAY,53.20165319,-8.15960932,17.567224,445,201
67096 - FOXHALL,GALWAY,53.58630859,-8.96306086,32.249916,629,359
67097 - FURBOGH,GALWAY,53.28226762,-9.20982491,27.69754,1415,819
67098 - GALWAY RURAL,GALWAY,53.31474467,-9.08451477,10.659124,149,72
67100 - GLENNAMADDY,GALWAY,53.60100484,-8.52488279,31.44345,840,457
67101 - GORT,GALWAY,53.06570078,-8.81256558,11.196137,3033,1619
67102 - GORUMNA,GALWAY,53.25485198,-9.71756647,30.203079,1283,547
67103 - GRAIGABBEY,GALWAY,53.33049633,-8.69671568,12.786453,385,256
67104 - GRANGE,GALWAY,53.29003895,-8.51140609,35.441758,738,467
67105 - GREETHILL,GALWAY,53.286068,-8.79115385,23.1657,999,678
67106 - HEADFORD,GALWAY,53.46990267,-9.09930589,19.994568,1531,899
67107 - HILLSBROOK,GALWAY,53.48924694,-8.70912624,23.425919,685,400
67108 - ILLION,GALWAY,53.48939535,-9.68907461,36.341549,97,54
67109 - INISHBOFIN,GALWAY,53.61574062,-10.2098723,13.277309,175,83
67110 - INISHMORE,GALWAY,53.09836757,-9.68151193,47.386328,1226,520
67111 - ISLAND,GALWAY,53.70035801,-8.57402482,19.708168,254,139
67112 - KELLYSGROVE,GALWAY,53.28899666,-8.2511887,23.255061,361,208
67113 - KILBEACANTY,GALWAY,53.04603688,-8.73595998,18.330378,326,204
67114 - KILBENNAN,GALWAY,53.58074294,-8.90877492,14.124075,349,208
67115 - KILCHREEST,GALWAY,53.1549526,-8.66616796,23.533169,303,187
67116 - KILCONICKNY,GALWAY,53.20465193,-8.65424348,15.629595,672,420
67117 - KILCONIERIN,GALWAY,53.24482496,-8.64000714,19.47202,583,373
67118 - KILCONNELL,GALWAY,53.34706108,-8.41903243,28.64419,670,390
67119 - KILCOONA,GALWAY,53.47288595,-9.01764484,19.928248,649,397
67120 - KILCROAN,GALWAY,53.66446104,-8.53544033,21.980172,551,290
67121 - KILCUMMIN,GALWAY,53.38475067,-9.47994197,60.089711,149,81
67122 - KILCUMMIN,GALWAY,53.27202829,-9.50427715,55.129062,1314,646
67123 - KILLAAN,GALWAY,53.32800196,-8.47873375,33.717471,527,288
67124 - KILLALLAGHTAN,GALWAY,53.28580508,-8.4186682,31.816963,458,265
67125 - KILLANNIN,GALWAY,53.30046405,-9.36588966,70.122153,1044,591
67126 - KILLEANY,GALWAY,53.43252762,-9.0876198,19.852112,613,390
67127 - KILLEELY,GALWAY,53.22722521,-8.80681649,26.847252,1748,1219
67128 - KILLEEN,GALWAY,53.56095534,-8.84312412,22.609399,707,432
67129 - KILLEENAVARRA,GALWAY,53.16598185,-8.88817073,25.168894,801,548
67130 - KILLERERIN,GALWAY,53.4836289,-8.78409934,22.265659,772,506
67131 - KILLERORAN,GALWAY,53.53558259,-8.34085356,55.400763,1300,708
67132 - KILLIAN,GALWAY,53.48085462,-8.41457692,26.610463,341,194
67133 - KILLIMOR,GALWAY,53.16613304,-8.30095049,24.378678,702,371
67134 - KILLIMOR,GALWAY,53.31321643,-8.57076586,26.336332,329,213
67135 - KILLINNY,GALWAY,53.07514862,-8.92918891,33.65012,455,277
67136 - KILLOGILLEEN,GALWAY,53.1888266,-8.7068001,25.239939,906,596
67137 - KILLORAN,GALWAY,53.24718826,-8.37648983,19.236374,270,137
67138 - KILLOWER,GALWAY,53.46263536,-8.96778153,32.91083,891,605
67139 - KILLURE,GALWAY,53.36730718,-8.30537054,36.672676,725,405
67140 - KILLURSA,GALWAY,53.45280529,-9.19120672,42.527008,1144,669
67141 - KILMACSHANE,GALWAY,53.22268039,-8.01924175,30.28218,231,122
67142 - KILMALINOGE,GALWAY,53.12259603,-8.1960999,20.09232,230,131
67143 - KILMEEN,GALWAY,53.20074793,-8.44355011,30.278349,644,418
67144 - KILMOYLAN,GALWAY,53.41773433,-8.85595588,22.559009,1072,694
67145 - KILQUAIN,GALWAY,53.16717025,-8.22607745,21.925715,306,164
67146 - KILREEKILL,GALWAY,53.24546301,-8.45609223,22.466594,342,192
67147 - KILSHANVY,GALWAY,53.55696965,-8.99462384,20.670247,378,227
67148 - KILTARTAN,GALWAY,53.08685488,-8.80790309,31.872787,827,516
67149 - KILTESKILL,GALWAY,53.1527205,-8.52036466,20.67752,341,249
67150 - KILTHOMAS,GALWAY,53.10936174,-8.68240196,21.38818,84,51
67151 - KILTORMER,GALWAY,53.23306654,-8.28751209,26.252101,490,235
67152 - KILTULLAGH,GALWAY,53.27408045,-8.66162231,20.489706,745,507
67153 - KILTULLAGH,GALWAY,53.57313503,-8.55934552,15.904661,224,114
67154 - KINVARRA,GALWAY,53.12158229,-8.95111272,32.739226,1537,929
67155 - KNOCKBOY,GALWAY,53.33420214,-9.88457043,36.085328,810,352
67156 - KYLEMORE,GALWAY,53.25078881,-8.11470247,25.507147,153,69
67157 - LACKAGHBEG,GALWAY,53.3653674,-8.88846074,19.915566,1527,1038
67158 - LACKALEA,GALWAY,53.23830208,-8.58850728,12.404915,402,275
67159 - LAURENCETOWN,GALWAY,53.22828494,-8.19909581,21.49147,359,183
67160 - LEITRIM,GALWAY,53.15604414,-8.47334477,17.240819,481,309
67161 - LETTERBRICKAUN,GALWAY,53.562145,-9.66517025,58.100538,220,101
67162 - LETTERFORE,GALWAY,53.45688036,-9.47144739,90.244501,264,121
67163 - LETTERMORE,GALWAY,53.299856,-9.66346763,16.342178,835,397
67164 - LEVALLY,GALWAY,53.51982559,-8.73281462,20.245828,354,210
67165 - LISCANANAUN,GALWAY,53.38584368,-8.9565869,21.299976,1539,998
67166 - LISHEENAVALLA,GALWAY,53.3369621,-8.85947757,17.453139,1061,752
67167 - LISMANNY,GALWAY,53.27211642,-8.17818032,22.223989,255,153
67169 - LOUGHREA RURAL,GALWAY,53.20011651,-8.55757644,27.464505,857,555
67170 - LOUGHREA URBAN,GALWAY,53.19828298,-8.57250035,5.322991,5537,2975
67171 - MARBLEHILL / LOUGHATORICK,GALWAY,53.05650201,-8.50217848,74.106289,371,197
67172 - MEELICK,GALWAY,53.17840953,-8.1212178,26.212986,276,166
67173 - MILLTOWN,GALWAY,53.63303347,-8.9141212,27.915546,664,382
67174 - MOAT,GALWAY,53.1555489,-8.32851428,11.205776,147,92
67175 - MONIVEA,GALWAY,53.37419586,-8.69848647,20.736434,657,422
67176 - MOUNT BELLEW,GALWAY,53.47920287,-8.53749053,43.800585,1913,1252
67177 - MOUNTAIN,GALWAY,53.14356061,-8.56334733,24.405088,279,180
67178 - MOUNTHAZEL,GALWAY,53.41748571,-8.54316734,30.428909,515,311
67179 - MOYCULLEN,GALWAY,53.31849163,-9.14909444,27.322836,2142,1455
67180 - MOYNE,GALWAY,53.46408145,-8.68881815,20.567125,670,420
67181 - MOYODE,GALWAY,53.2524256,-8.69628728,13.148738,261,165
67182 - MOYRUS,GALWAY,53.44193619,-9.76578222,87.944862,354,160
67183 - OATFIELD,GALWAY,53.27536207,-8.34208611,22.772737,434,262
67184 - ORANMORE,GALWAY,53.2753829,-8.90167365,22.363362,4297,2905
67185 - OUGHTERARD,GALWAY,53.41186155,-9.32570264,119.596648,2625,1483
67186 - OWENGOWLA,GALWAY,53.36594176,-9.74126115,54.291454,261,104
67187 - PALLAS,GALWAY,53.13344446,-8.34549584,20.667872,398,238
67188 - PORTUMNA,GALWAY,53.10036065,-8.24987798,48.412045,2271,1208
67189 - RAFORD,GALWAY,53.26916185,-8.57226499,15.707253,486,333
67190 - RAHASANE,GALWAY,53.20225013,-8.79592021,15.701407,337,245
67191 - RAHEEN,GALWAY,53.59386672,-8.62833515,22.92838,470,276
67192 - RINVYLE,GALWAY,53.58639507,-9.95064642,55.221701,1226,626
67193 - ROSS,GALWAY,53.56632249,-9.5618799,50.830832,93,45
67194 - ROUNDSTONE,GALWAY,53.39778193,-9.94832994,27.986592,425,160
67195 - RYEHILL,GALWAY,53.39460108,-8.72572924,17.3867,782,533
67196 - SCREGG,GALWAY,53.51936197,-8.60392902,19.358224,229,151
67197 - SELERNA,GALWAY,53.30339819,-9.43348332,68.395348,1453,844
67198 - SHANKILL,GALWAY,53.53616414,-8.53603289,18.81763,292,142
67199 - SILLERNA,GALWAY,53.54395783,-10.16492621,23.527119,389,166
67200 - SKANNIVE,GALWAY,53.33035795,-9.76199037,41.653562,612,262
67201 - SKEHANAGH,GALWAY,53.138845,-8.80152586,15.886786,477,301
67202 - SLIEVEANEENA,GALWAY,53.33842337,-9.26250842,57.91345,763,483
67203 - SPIDDLE,GALWAY,53.28319522,-9.27833967,35.531146,1443,859
67204 - STRADBALLY,GALWAY,53.2723394,-8.83605861,16.350606,1218,902
67205 - TAGHBOY,GALWAY,53.45752096,-8.2851655,25.969091,221,144
67206 - TEMPLETOGHER,GALWAY,53.6729228,-8.63437667,24.723936,387,198
67207 - TIAQUIN,GALWAY,53.36222601,-8.67957693,22.320447,722,482
67208 - TIRANASCRAGH,GALWAY,53.159843,-8.18257174,11.877425,171,107
67209 - TOBERADOSH,GALWAY,53.64047049,-8.68322444,19.851344,363,222
67210 - TOBERROE,GALWAY,53.64046831,-8.48038739,22.358802,300,173
67211 - TUAM RURAL,GALWAY,53.50782625,-8.84354402,35.038748,6060,3385
67212 - TUAM URBAN,GALWAY,53.5143832,-8.85290791,2.362836,3511,1570
67213 - TULLOKYNE,GALWAY,53.35607443,-9.15639473,28.784185,2075,1314
67214 - TURLOUGH,GALWAY,53.39234504,-9.61035322,63.208073,546,241
67215 - TYNAGH,GALWAY,53.12968143,-8.40726508,13.838756,447,270
67216 - WOODFORD,GALWAY,53.04297589,-8.39657837,23.517145,461,231
67217 - WORMHOLE,GALWAY,53.39583351,-9.20946442,60.284055,2376,1579
68001 - BALLYBAAN,GALWAY,53.2859156,-8.98410115,7.200155,13019,7820
68002 - BALLYBRIT,GALWAY,53.29608973,-9.00111573,2.468233,949,535
68003 - BARNA,GALWAY,53.27062239,-9.11328552,6.740269,15185,10054
68004 - CASTLEGAR,GALWAY,53.29870772,-9.02615206,3.848538,4053,2449
68005 - CLADDAGH,GALWAY,53.2623731,-9.05692736,0.773856,2593,1483
68006 - DANGAN,GALWAY,53.28611915,-9.07361084,1.58228,4132,2162
68007 - EYRE SQUARE,GALWAY,53.27465382,-9.04439623,0.93408,4108,2120
68008 - KNOCKNACARRAGH,GALWAY,53.25759138,-9.11042092,2.068723,1490,902
68009 - LOUGH ATALIA,GALWAY,53.27485391,-9.03278479,1.225001,910,470
68010 - MENLOUGH,GALWAY,53.30040409,-9.05107826,8.225967,5118,2956
68011 - MERVUE,GALWAY,53.28488197,-9.0160275,0.905401,1831,836
68012 - MURROOGH,GALWAY,53.26966826,-8.98559147,2.956388,2846,1685
68013 - NEWCASTLE,GALWAY,53.27986778,-9.0711678,0.743666,1895,837
68014 - NUNS ISLAND,GALWAY,53.27486198,-9.06028154,0.675153,1474,883
68015 - RAHOON,GALWAY,53.28843702,-9.09727067,4.884783,3076,1933
68016 - RENMORE,GALWAY,53.26833116,-9.02224219,0.888125,1319,644
68017 - ROCKBARTON,GALWAY,53.26321297,-9.08489619,0.718011,2097,813
68018 - SALTHILL,GALWAY,53.2637435,-9.07232913,0.792203,3633,2052
68019 - SHANTALLA,GALWAY,53.27616539,-9.07133733,0.555613,1912,705
68020 - St. NICHOLAS,GALWAY,53.27913286,-9.04909004,0.933289,2394,1253
68021 - TAYLORS HILL,GALWAY,53.27067321,-9.07553306,0.761208,2966,1723
68022 - WELLPARK,GALWAY,53.28370169,-9.02725873,0.814103,1668,781
77001 - ABBEYDORNEY,KERRY,52.3416861,-9.66602243,25.843254,1149,670
77002 - AGHADOE,KERRY,52.09460787,-9.57603233,10.461157,851,508
77003 - AGLISH,KERRY,52.11312252,-9.61603057,8.767004,434,257
77004 - ARABELA,KERRY,52.25662032,-9.60737396,26.961918,1401,783
77005 - ARDAGH,KERRY,52.46069179,-9.71341306,15.469119,669,341
77006 - ARDEA,KERRY,51.78980978,-9.75181592,34.166607,178,91
77007 - ARDFERT,KERRY,52.32916978,-9.77902818,7.98122,973,546
77008 - ASTEE,KERRY,52.56087505,-9.55354138,39.894805,480,251
77009 - BAHAGHS,KERRY,51.93877561,-10.1021963,39.110251,197,91
77010 - BALLINCLOHER,KERRY,52.37933622,-9.65517088,12.420254,457,255
77011 - BALLINSKELLIGS,KERRY,51.82411878,-10.29791672,30.600614,390,187
77012 - BALLINVOHER,KERRY,52.16651068,-10.03357005,24.67723,560,319
77013 - BALLYBRACK,KERRY,51.82256628,-10.08486322,32.012902,83,41
77014 - BALLYCONRY,KERRY,52.48091479,-9.59372391,11.270021,418,219
77015 - BALLYDUFF,KERRY,52.46395276,-9.65875264,13.066851,842,362
77016 - BALLYDUFF,KERRY,52.20898382,-10.13841594,33.00209,113,56
77017 - BALLYEGAN,KERRY,52.24724734,-9.5341314,14.172529,386,252
77018 - BALLYEGAN,KERRY,52.4607942,-9.59189411,13.278702,115,63
77019 - BALLYHAR,KERRY,52.11070003,-9.55756398,8.688184,183,121
77020 - BALLYHEIGE,KERRY,52.40793694,-9.81837323,23.109329,1490,730
77021 - BALLYHORGAN,KERRY,52.4016426,-9.56560025,18.23195,424,256
77022 - BALLYNACOURTY,KERRY,52.16393536,-10.08163059,22.272522,284,175
77023 - BALLYNAHAGLISH,KERRY,52.2920316,-9.83263806,19.262303,1631,968
77024 - BALLYNORIG,KERRY,52.38200175,-9.76788442,17.82623,512,276
77025 - BALLYSEEDY,KERRY,52.24199796,-9.65332955,20.678274,1808,1031
77026 - BANAWN,KERRY,51.80802233,-9.55002459,66.291669,226,138
77027 - BANNA,KERRY,52.34491309,-9.81822591,19.920854,722,420
77028 - BAURTREGAUM,KERRY,52.23143359,-9.81163594,25.890312,375,187
77029 - BEAL,KERRY,52.57402977,-9.63348282,22.438424,143,87
77030 - BLENNERVILLE,KERRY,52.23358942,-9.75039762,12.992286,658,391
77031 - BOOLTEENS,KERRY,52.18290606,-9.74191774,21.822727,482,271
77032 - BRANDON,KERRY,52.26570965,-10.20933268,23.353685,153,76
77033 - BREWSTERFIELD,KERRY,52.01702378,-9.34984084,28.176231,765,528
77034 - BROSNA,KERRY,52.33036467,-9.29671041,23.628078,695,365
77035 - CAHER,KERRY,51.92202558,-10.20094028,44.184059,1823,871
77036 - CAHERDANIEL,KERRY,51.76904854,-10.09705225,21.425324,313,146
77037 - CEANN�IGH / M�ISTIR GAOITHE,KERRY,51.88500734,-10.08480986,63.473999,212,114
77038 - CAPPAGH,KERRY,51.89523958,-9.50727409,40.488348,411,246
77039 - CARKER,KERRY,52.15397286,-9.39266564,21.63658,413,248
77040 - CARAGH,KERRY,52.06981393,-9.87077598,36.0344,948,527
77041 - CARRIG,KERRY,52.56441799,-9.49881167,17.80461,351,170
77042 - CASTLECOVE,KERRY,51.82458285,-9.98049881,65.956356,309,155
77043 - CASTLEGREGORY,KERRY,52.27770426,-10.03099695,24.402702,981,550
77044 - CASTLEISLAND,KERRY,52.23004879,-9.46578,36.313546,3330,1846
77045 - CASTLEQUIN,KERRY,51.98034413,-10.22570941,55.368523,599,317
77046 - CAUSEWAY,KERRY,52.42248973,-9.71869591,11.48396,647,345
77047 - CHURCHTOWN,KERRY,52.02783752,-9.68394133,26.957474,478,324
77048 - CLOGHANE,KERRY,52.22227662,-10.20156283,35.179841,232,132
77049 - CLOGHERBRIEN,KERRY,52.2962453,-9.75921693,22.574924,1478,939
77051 - CLOONTUBBRID,KERRY,52.47535784,-9.43378406,12.62278,322,171
77052 - CLYDAGH,KERRY,51.98458397,-9.22772059,60.464671,122,66
77053 - COOLIES,KERRY,52.00923926,-9.45267539,29.777267,829,574
77054 - COOM,KERRY,52.12782348,-9.32373872,70.888573,1982,1208
77055 - CORDAL,KERRY,52.21129423,-9.3352632,23.742562,278,144
77056 - CRINNY,KERRY,52.25977796,-9.39577367,16.736447,289,189
77057 - CURRAGHBEG,KERRY,52.00444009,-9.8218184,35.955992,170,101
77058 - CURRAGHMORE,KERRY,52.01305525,-9.73787634,52.606815,322,182
77059 - CURRANS,KERRY,52.20141136,-9.56377304,10.128969,271,154
77060 - DARRYNANE,KERRY,51.77273207,-10.18153167,28.76523,179,88
77061 - DAWROS,KERRY,51.8209848,-9.67982652,51.928176,576,309
77062 - DEELIS,KERRY,52.21835209,-10.01210022,33.497133,349,182
77063 - DERREEN,KERRY,52.19249909,-9.32010235,21.530044,192,110
77064 - DOIRE IANNA / CLOON,KERRY,51.93108225,-9.94929646,126.382148,260,107
77065 - DINGLE,KERRY,52.140775,-10.27128415,2.113483,1623,722
77066 - DOOCARRIG,KERRY,52.03916095,-9.27623009,38.472342,667,433
77067 - DOON,KERRY,52.30413415,-9.69100961,10.417485,697,438
77068 - DROMIN,KERRY,52.12253763,-9.7191826,20.970545,794,495
77069 - DROMMARTIN,KERRY,52.43977367,-9.6712247,17.806578,540,301
77070 - DROMORE,KERRY,51.87553389,-9.70903826,20.977649,279,145
77071 - DUAGH,KERRY,52.40883462,-9.38611067,13.948475,532,278
77072 - DUNLOE,KERRY,52.01046018,-9.66371682,41.180804,846,494
77073 - DUNQUIN,KERRY,52.09316321,-10.54285189,18.765486,182,82
77074 - DUNURLIN,KERRY,52.17694791,-10.43648176,19.496642,467,262
77075 - EMLAGH,KERRY,51.86580177,-10.19891591,35.828146,871,408
77076 - ENNISMORE,KERRY,52.43191838,-9.55864135,17.99168,569,308
77077 - FLESK,KERRY,51.98778802,-9.39099411,58.402225,389,268
77078 - GLANBEHY,KERRY,52.03341181,-9.97262016,62.025717,1080,573
77079 - GLANLEE,KERRY,51.88311468,-9.36206584,61.726194,174,95
77080 - GLANLOUGH,KERRY,51.87131412,-9.4004152,42.054486,136,76
77081 - GLANMORE,KERRY,51.74111322,-9.75659373,73.349258,232,98
77082 - GLINN,KERRY,52.15762988,-10.27499354,62.329611,1846,977
77083 - GNEEVES,KERRY,52.3015526,-9.28595852,24.744068,371,212
77084 - GREENANE,KERRY,51.90744052,-9.69211445,31.725003,241,124
77085 - GULLANE,KERRY,52.54291903,-9.63716521,15.503996,248,134
77086 - GUNSBOROUGH,KERRY,52.47718354,-9.53512658,16.673847,378,211
77087 - HEADFORT,KERRY,52.06219948,-9.34839425,18.298941,753,497
77088 - INCH,KERRY,52.14968713,-9.97518846,20.814637,141,60
77089 - KENMARE,KERRY,51.88504477,-9.57292222,55.604338,3127,1646
77090 - KERRYHEAD,KERRY,52.41231349,-9.89986224,21.800111,578,312
77091 - KILBONANE,KERRY,52.10902582,-9.66916557,15.992229,593,375
77092 - KILCUMMIN,KERRY,52.11461596,-9.4940474,38.544301,2090,1297
77093 - KILFEIGHNY,KERRY,52.37117995,-9.55126597,36.998936,950,538
77094 - KILFELIM,KERRY,52.21349247,-9.54472308,11.587,247,159
77095 - KILFLYN,KERRY,52.34028514,-9.57451359,19.026998,256,143
77096 - KILGARRYLANDER,KERRY,52.18047522,-9.80530244,33.551338,643,361
77097 - KILGARVAN,KERRY,51.92287913,-9.43183886,67.771968,667,391
77098 - KILGOBBAN,KERRY,52.2002245,-9.91169936,33.14519,272,145
77099 - KILGOBNET,KERRY,52.07064653,-9.75853497,28.759848,882,492
77100 - KILLAHAN,KERRY,52.38289648,-9.71099607,14.909707,358,186
77101 - KILLARNEY RURAL,KERRY,52.07213387,-9.49613917,62.701004,6952,3777
77102 - KILLARNEY URBAN,KERRY,52.05956543,-9.50640928,7.467672,10826,4740
77103 - KILLEENTIERNA,KERRY,52.16966422,-9.48093282,33.742244,881,540
77104 - KILLEHENNY,KERRY,52.50593996,-9.65363179,20.442585,1871,875
77105 - KILLINANE,KERRY,51.99656029,-10.0828942,51.573005,256,116
77106 - KILLORGLIN,KERRY,52.10906196,-9.83050166,36.111377,4355,2427
77107 - KILLURY,KERRY,52.42536932,-9.77609915,18.646701,502,285
77108 - KILMALKEDAR,KERRY,52.18716536,-10.3367556,20.10832,481,228
77109 - KILMEANY,KERRY,52.44068996,-9.37475865,25.725,764,439
77110 - KILMURRY,KERRY,52.26532191,-9.34571987,24.759391,289,173
77111 - KILNANARE,KERRY,52.18151774,-9.63665295,37.10606,989,612
77112 - KILQUANE,KERRY,52.22883145,-10.31050529,39.888906,434,224
77113 - KILSHENANE,KERRY,52.33352718,-9.46820986,33.448989,227,103
77114 - KILTALLAGH,KERRY,52.19039922,-9.68646001,19.243924,565,299
77115 - KILTOMY,KERRY,52.41810081,-9.64438702,16.763441,425,218
77116 - KINARD,KERRY,52.14837797,-10.17520144,28.845297,345,204
77117 - KNOCKGLASS,KERRY,52.2226861,-9.88907808,9.013972,353,188
77118 - KNOCKNAGASHEL,KERRY,52.31538263,-9.39806642,41.192222,706,397
77119 - KNOCKNAHOE,KERRY,52.07272027,-9.38618745,16.845011,319,213
77120 - LACK,KERRY,52.17256011,-9.90670836,23.01641,271,149
77121 - LACKABAUN,KERRY,52.2743641,-9.46365006,29.160832,435,252
77122 - LAHARD,KERRY,52.08393621,-9.62336883,19.126414,749,466
77123 - LEITRIM,KERRY,52.5175616,-9.36472676,19.71451,545,321
77124 - LICKEEN,KERRY,51.99864611,-9.92317362,34.948561,102,51
77125 - LISLAUGHTIN,KERRY,52.53333852,-9.45170376,25.626077,587,303
77126 - LISSELTON,KERRY,52.52212711,-9.54196152,20.950217,369,220
77127 - LISTOWEL RURAL,KERRY,52.45222814,-9.48811188,28.155482,1584,884
77128 - LISTOWEL URBAN,KERRY,52.44790074,-9.48981632,6.496712,4260,2011
77129 - LIXNAW,KERRY,52.39793214,-9.63080196,11.682137,1050,570
77130 - LOUGHBRIN,KERRY,51.92477821,-9.77986081,62.534889,146,81
77131 - LOUGHCURRANE,KERRY,51.84586706,-10.10552965,28.71171,311,147
77132 - MARHIN,KERRY,52.16000559,-10.38370993,14.148333,260,119
77134 - MAUM,KERRY,52.03144746,-9.80735119,40.874891,258,145
77135 - MILLBROOK,KERRY,52.17211371,-9.30519126,31.518722,458,240
77136 - MILLTOWN,KERRY,52.14117739,-9.735432,28.696043,2141,1281
77137 - MINARD,KERRY,52.14949138,-10.14917303,24.708632,368,230
77138 - MOLAHIFFE,KERRY,52.16181743,-9.55592941,35.787277,1570,1019
77139 - MOUNT EAGLE,KERRY,52.25856343,-9.31011383,36.667281,177,94
77140 - MOYNSHA,KERRY,52.38404643,-9.35186548,20.157843,515,300
77141 - MUCKROSS,KERRY,52.00056208,-9.57084237,107.90924,835,371
77142 - NEWTOWNSANDES,KERRY,52.47600061,-9.36075688,37.317544,1018,575
77143 - NOHAVAL,KERRY,52.27696486,-9.54144975,24.96353,354,218
77144 - O'BRENNAN,KERRY,52.30166881,-9.57383886,29.450003,498,329
77145 - PORTMAGEE,KERRY,51.87498801,-10.35468564,16.771562,413,198
77146 - RATASS,KERRY,52.29757368,-9.64786908,16.423217,1079,661
77147 - RATHEA,KERRY,52.39795351,-9.48214188,23.773804,417,217
77148 - RATHMORE,KERRY,52.08370042,-9.26220457,39.384635,1812,1118
77149 - REEN,KERRY,51.90612644,-9.63875999,21.029117,154,68
77150 - ROCKFIELD,KERRY,52.13442658,-9.60653962,9.599065,438,258
77151 - SCARTAGLIN,KERRY,52.19631079,-9.41451201,20.636269,706,433
77152 - SHRONOWEN,KERRY,52.49541789,-9.46871579,15.228251,237,129
77153 - SNEEM,KERRY,51.86652073,-9.88033015,65.826509,785,309
77154 - St. FINAN'S,KERRY,51.81869745,-10.42696111,14.757927,164,82
77155 - STRADBALLY,KERRY,52.23943025,-10.09366945,18.705381,239,133
77156 - TAHILLA,KERRY,51.84538857,-9.80906658,42.038496,178,80
77157 - TARBERT,KERRY,52.5769409,-9.41487951,32.075215,761,385
77158 - TARMON,KERRY,52.54997856,-9.40164825,20.227964,476,281
77159 - TEERANEARAGH,KERRY,51.88297094,-10.26181878,26.376924,280,136
77160 - TRALEE RURAL,KERRY,52.25361619,-9.70611505,27.961629,17825,9481
77161 - TRALEE URBAN,KERRY,52.26774425,-9.70538461,2.317369,4954,1954
77162 - TRIENEARAGH,KERRY,52.39123016,-9.43051363,30.516035,488,263
77163 - TUBRID,KERRY,52.34087628,-9.74175422,24.830189,838,449
77164 - URLEE,KERRY,52.50264821,-9.60184639,12.609381,377,193
77165 - VALENCIA,KERRY,51.90854634,-10.35873097,26.291221,657,299
77166 - VENTRY,KERRY,52.12433591,-10.40323716,22.747175,396,201
87001 - ATHY RURAL,KILDARE,52.99283289,-6.98140212,34.15083,3834,2118
87002 - ATHY  WEST URBAN,KILDARE,52.99179248,-6.99030885,1.696084,2971,1262
87003 - BALLAGHMOON,KILDARE,52.87813858,-6.88630294,10.880063,203,112
87004 - BALLITORE,KILDARE,53.00483752,-6.79808321,12.771393,1133,634
87005 - BALLYBRACKAN,KILDARE,53.09429579,-7.03604511,12.392424,614,338
87006 - BALLYMORE EUSTACE,KILDARE,53.12846709,-6.60784903,17.04559,1517,957
87007 - BALLYNADRUMNY,KILDARE,53.42521583,-6.95056026,19.591925,576,311
87008 - BALLYSAX EAST,KILDARE,53.1269986,-6.81789186,20.69463,1945,1129
87009 - BALLYSAX WEST,KILDARE,53.12249641,-6.88087483,14.460795,1058,568
87010 - BALLYSHANNON,KILDARE,53.08440902,-6.82755294,26.112632,1789,1205
87011 - BALRAHEEN,KILDARE,53.33979544,-6.69019383,33.298047,2403,1498
87012 - BELAN,KILDARE,52.94890827,-6.84814913,10.81987,266,160
87013 - BERT,KILDARE,53.03412633,-6.99169372,10.859122,167,96
87014 - BODENSTOWN,KILDARE,53.27701823,-6.63092502,28.008778,4940,3385
87015 - BURTOWN,KILDARE,53.00653092,-6.90286249,20.617164,413,229
87016 - CADAMSTOWN,KILDARE,53.40611547,-6.89719633,20.360368,1414,883
